Timestamp,N1_Data,N2_Data,N3_Data,N4_Data,N5_Data
2026/03/24 03:33:50,M:100.0,T:29.1,H:66.5,B:0,M:54.0,T:22.7,H:83.1,B:42,M:91.0,T:23.7,H:80.8,B:64,M:50.0,T:24.1,H:80.6,B:67,M:42.0,T:23.5,H:81.6,B:44
2026/03/24 04:03:50,M:100.0,T:32.9,H:62.4,B:0,M:54.0,T:22.7,H:83.9,B:42,M:91.0,T:23.6,H:81.6,B:63,M:51.0,T:24.0,H:81.4,B:66,M:42.0,T:23.3,H:82.5,B:44
2026/03/24 04:33:50,M:100.0,T:30.5,H:66.1,B:0,M:54.0,T:22.6,H:84.5,B:40,M:91.0,T:23.5,H:82.3,B:64,M:51.0,T:23.9,H:81.9,B:66,M:42.0,T:23.2,H:83.1,B:46
2026/03/24 05:03:50,M:100.0,T:32.8,H:62.8,B:0,M:54.0,T:22.5,H:85.0,B:40,M:91.0,T:23.5,H:82.9,B:62,NA,NA,NA,NA,M:42.0,T:23.1,H:83.6,B:55
2026/03/24 05:33:50,M:100.0,T:28.0,H:69.2,B:0,M:54.0,T:22.5,H:85.6,B:40,M:91.0,T:23.5,H:83.3,B:61,M:51.0,T:23.8,H:82.9,B:66,M:42.0,T:23.0,H:84.2,B:56
2026/03/24 06:03:50,M:100.0,T:29.2,H:70.6,B:0,M:54.0,T:22.4,H:85.9,B:39,M:91.0,T:23.3,H:83.7,B:60,M:51.0,T:23.6,H:83.2,B:66,M:42.0,T:22.8,H:84.5,B:57
2026/03/24 06:33:50,M:100.0,T:28.2,H:73.9,B:0,M:54.0,T:22.5,H:86.6,B:40,M:91.0,T:23.3,H:84.1,B:60,M:51.0,T:23.6,H:83.6,B:66,M:42.0,T:23.0,H:85.3,B:58
2026/03/24 07:03:50,M:100.0,T:30.1,H:74.2,B:0,M:54.0,T:23.2,H:87.1,B:42,M:91.0,T:23.7,H:84.2,B:60,M:51.0,T:23.8,H:83.9,B:65,M:42.0,T:23.7,H:86.2,B:58
2026/03/24 07:33:50,M:100.0,T:30.7,H:73.4,B:0,M:54.0,T:24.2,H:87.4,B:42,M:91.0,T:24.2,H:84.0,B:59,M:51.0,T:24.2,H:84.1,B:65,M:41.0,T:25.0,H:85.9,B:56
2026/03/24 08:03:50,M:100.0,T:30.4,H:73.0,B:0,M:55.0,T:25.8,H:87.3,B:48,M:91.0,T:25.1,H:83.2,B:59,M:51.0,T:24.9,H:84.0,B:65,M:41.0,T:26.5,H:80.1,B:58
2026/03/24 08:33:50,M:100.0,T:33.2,H:66.6,B:0,M:56.0,T:29.2,H:75.1,B:45,M:91.0,T:25.9,H:81.5,B:58,M:51.0,T:25.9,H:83.2,B:65,M:41.0,T:29.2,H:67.5,B:63
2026/03/24 09:03:50,M:100.0,T:35.7,H:60.8,B:0,M:56.0,T:30.7,H:63.7,B:48,M:90.0,T:26.7,H:78.2,B:58,M:51.0,T:30.4,H:77.3,B:64,M:40.0,T:32.0,H:56.9,B:63
2026/03/24 09:33:50,M:100.0,T:41.5,H:44.7,B:0,M:58.0,T:35.9,H:47.2,B:48,M:90.0,T:27.5,H:73.7,B:57,NA,NA,NA,NA,M:40.0,T:33.9,H:47.8,B:54
2026/03/24 10:03:51,M:100.0,T:46.0,H:33.7,B:0,M:57.0,T:39.3,H:35.8,B:68,M:90.0,T:30.9,H:63.1,B:64,M:50.0,T:27.8,H:71.4,B:64,M:38.0,T:35.3,H:43.4,B:56
2026/03/24 10:33:51,M:100.0,T:46.4,H:35.2,B:0,M:54.0,T:42.9,H:29.9,B:72,M:90.0,T:35.2,H:50.3,B:61,M:50.0,T:28.1,H:69.8,B:64,M:38.0,T:37.0,H:40.8,B:66
2026/03/24 11:03:51,M:100.0,T:46.6,H:35.0,B:0,M:53.0,T:45.6,H:24.8,B:73,M:90.0,T:38.3,H:41.0,B:65,M:50.0,T:28.7,H:67.0,B:64,M:39.0,T:37.4,H:36.7,B:65
2026/03/24 11:33:51,M:100.0,T:50.2,H:30.1,B:0,M:52.0,T:46.7,H:22.3,B:79,M:90.0,T:34.5,H:44.6,B:62,M:48.0,T:31.8,H:59.1,B:64,M:39.0,T:37.4,H:36.1,B:56
2026/03/24 12:03:51,M:100.0,T:47.2,H:29.9,B:0,M:52.0,T:47.7,H:20.2,B:81,M:90.0,T:32.4,H:48.3,B:62,M:49.0,T:30.8,H:56.4,B:64,M:37.0,T:38.6,H:32.8,B:63
2026/03/24 12:33:51,M:100.0,T:45.4,H:29.9,B:0,M:51.0,T:46.5,H:20.8,B:69,M:90.0,T:32.5,H:48.6,B:62,M:49.0,T:30.3,H:56.1,B:64,M:37.0,T:38.7,H:32.5,B:57
2026/03/24 13:03:51,M:100.0,T:41.9,H:34.0,B:0,M:51.0,T:44.5,H:21.5,B:62,M:90.0,T:35.5,H:42.1,B:68,M:48.0,T:30.2,H:55.0,B:64,M:37.0,T:39.1,H:29.5,B:55
2026/03/24 13:33:51,M:100.0,T:39.1,H:39.4,B:0,M:50.0,T:42.2,H:25.3,B:66,M:90.0,T:40.8,H:33.1,B:65,M:48.0,T:30.5,H:54.4,B:63,M:37.0,T:39.2,H:30.7,B:74
2026/03/24 14:03:51,M:100.0,T:41.8,H:35.7,B:0,M:49.0,T:41.6,H:25.6,B:61,M:90.0,T:37.1,H:36.1,B:63,M:47.0,T:30.9,H:52.7,B:64,M:37.0,T:39.4,H:29.5,B:41
2026/03/24 14:33:51,M:100.0,T:46.2,H:31.6,B:0,M:49.0,T:40.2,H:27.1,B:59,M:90.0,T:33.8,H:42.3,B:61,M:47.0,T:31.0,H:52.0,B:63,M:37.0,T:39.0,H:29.5,B:57
2026/03/24 15:03:51,M:100.0,T:41.7,H:36.5,B:0,M:48.0,T:39.6,H:28.6,B:58,M:90.0,T:32.8,H:45.4,B:61,M:47.0,T:31.4,H:51.2,B:63,M:36.0,T:39.3,H:30.5,B:41
2026/03/24 15:33:51,M:100.0,T:43.3,H:35.1,B:0,M:48.0,T:38.9,H:27.5,B:58,M:90.0,T:32.3,H:45.5,B:59,NA,NA,NA,NA,M:36.0,T:38.7,H:26.5,B:55
2026/03/24 16:03:51,M:100.0,T:38.2,H:40.3,B:0,M:49.0,T:36.4,H:31.3,B:57,M:90.0,T:31.5,H:46.9,B:59,M:46.0,T:31.1,H:50.5,B:63,M:37.0,T:37.8,H:30.7,B:55
